deployment_project_reference,datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,receiver_serial_number,latitude,longitude,time,recovery_datetime_utc,array_name,receiver_reference_type,receiver_reference_id,bottom_depth,depth
ASF,OTN-Global,ASF-Cascapedia 2-VR2W-113163-2013,OTN-GlobalASFASF-Cascapedia 2-VR2W-113163-2013,VEMCO,VR2W,113163,48.1896,-65.90367,2013-05-22T02:10:00Z,2013-06-04T15:00:00Z,ASF,ManmadePlatform,ASF_ASF-Cascapedia 2,3.0,2.0
ASF,OTN-Global,ASF-Red Bank-VR2W-102644-2013,OTN-GlobalASFASF-Red Bank-VR2W-102644-2013,VEMCO,VR2W,102644,46.94094,-65.81902,2013-05-08T17:32:00Z,2013-08-08T15:00:00Z,ASF,ManmadePlatform,ASF_ASF-Red Bank,5.0,3.0
ASF,OTN-Global,ASF-Parks Landing-VR2W-102648-2013,OTN-GlobalASFASF-Parks Landing-VR2W-102648-2013,VEMCO,VR2W,102648,46.93221,-65.79787,2013-05-08T17:56:00Z,2013-08-08T14:45:00Z,ASF,ManmadePlatform,ASF_ASF-Parks Landing,5.0,3.0
ASF,OTN-Global,ASF-Millstream-VR2W-113169-2013,OTN-GlobalASFASF-Millstream-VR2W-113169-2013,VEMCO,VR2W,113169,46.96483,-65.70958,2013-04-23T17:31:20Z,2013-08-08T14:00:00Z,ASF,ManmadePlatform,ASF_ASF-Millstream,4.3,3.0
ASF,OTN-Global,ASF-Eel Ground-VR2W-113171-2013,OTN-GlobalASFASF-Eel Ground-VR2W-113171-2013,VEMCO,VR2W,113171,46.9602,-65.62155,2013-04-23T17:17:35Z,2013-08-08T13:30:00Z,ASF,ManmadePlatform,ASF_ASF-Eel Ground,6.0,3.0
ASF,OTN-Global,ASF-Millerton-VR2W-109522-2013,OTN-GlobalASFASF-Millerton-VR2W-109522-2013,VEMCO,VR2W,109522,46.88152,-65.6588,2013-04-23T18:34:00Z,2013-08-08T13:15:00Z,ASF,ManmadePlatform,ASF_ASF-Millerton,4.0,2.5
ASF,OTN-Global,ASF-Millerton-MiniLogger-5626J-2013,OTN-GlobalASFASF-Millerton-MiniLogger-5626J-2013,VEMCO,MiniLogger,5626J,46.88152,-65.6588,2013-04-23T18:34:00Z,2013-08-08T13:15:00Z,ASF,ManmadePlatform,ASF_ASF-Millerton,4.0,1.5
ASF,OTN-Global,ASF-Enclosure-VR2W-113170-2013,OTN-GlobalASFASF-Enclosure-VR2W-113170-2013,VEMCO,VR2W,113170,46.9595,-65.5846,2013-04-23T18:21:00Z,2013-08-08T12:30:01Z,ASF,ManmadePlatform,ASF_ASF-Enclosure,6.0,2.5
ASF,OTN-Global,ASF-Nelson-VR2W-113166-2013,OTN-GlobalASFASF-Nelson-VR2W-113166-2013,VEMCO,VR2W,113166,46.98775,-65.55915,2013-04-23T17:05:10Z,2013-08-08T12:15:01Z,ASF,ManmadePlatform,ASF_ASF-Nelson,4.1,3.0
ASF,OTN-Global,ASF-Loggieville-VR2W-120000-2013,OTN-GlobalASFASF-Loggieville-VR2W-120000-2013,VEMCO,VR2W,120000,47.07758,-65.39268,2013-04-23T13:23:20Z,2013-08-08T11:15:01Z,ASF,ManmadePlatform,ASF_ASF-Loggieville,9.5,6.0
ASF,OTN-Global,ASF-Loggieville-MiniLogger-5798J-2013,OTN-GlobalASFASF-Loggieville-MiniLogger-5798J-2013,VEMCO,MiniLogger,5798J,47.07758,-65.39268,2013-04-23T13:23:20Z,2013-08-08T11:15:01Z,ASF,ManmadePlatform,ASF_ASF-Loggieville,9.5,2.0
ASF,OTN-Global,ASF-Dal 2-VR2W-113169-2013,OTN-GlobalASFASF-Dal 2-VR2W-113169-2013,VEMCO,VR2W,113169,48.06949,-66.33878,2013-09-10T23:35:00Z,2013-10-01T03:00:00Z,ASF,ManmadePlatform,ASF_ASF-Dal 2,20.0,15.0
ASF,OTN-Global,ASF-Dal 1-VR2W-120003-2013,OTN-GlobalASFASF-Dal 1-VR2W-120003-2013,VEMCO,VR2W,120003,48.06417,-66.34625,2013-09-10T23:27:00Z,2013-10-01T03:00:00Z,ASF,ManmadePlatform,ASF_ASF-Dal 1,10.0,6.0
ASF,OTN-Global,ASF-CB1-VR2W-109519-2013,OTN-GlobalASFASF-CB1-VR2W-109519-2013,VEMCO,VR2W,109519,47.81719,-65.2099,2013-05-03T20:20:00Z,2013-10-10T20:20:00Z,ASF,ManmadePlatform,ASF_ASF-CB1,7.92,8.0
ASF,OTN-Global,ASF-CB2-VR2W-109396-2013,OTN-GlobalASFASF-CB2-VR2W-109396-2013,VEMCO,VR2W,109396,47.82361,-65.21595,2013-05-03T20:27:05Z,2013-10-10T20:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB2,30.48,8.0
ASF,OTN-Global,ASF-CB3-VR2W-109400-2013,OTN-GlobalASFASF-CB3-VR2W-109400-2013,VEMCO,VR2W,109400,47.82992,-65.22166,2013-05-03T20:32:10Z,2013-10-10T20:40:00Z,ASF,ManmadePlatform,ASF_ASF-CB3,36.58,8.0
ASF,OTN-Global,ASF-CB3-Minilogger-5615J-2013,OTN-GlobalASFASF-CB3-Minilogger-5615J-2013,VEMCO,MiniLogger,Minilogger-5615J,47.82992,-65.22166,2013-05-03T20:32:10Z,2013-10-10T20:40:00Z,ASF,ManmadePlatform,ASF_ASF-CB3,36.58,4.0
ASF,OTN-Global,ASF-CB4-VR2W-106195-2013,OTN-GlobalASFASF-CB4-VR2W-106195-2013,VEMCO,VR2W,106195,47.83629,-65.22753,2013-05-03T20:34:30Z,2013-08-29T10:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB4,39.62,8.0
ASF,OTN-Global,ASF-CB5-VR2W-105403-2013,OTN-GlobalASFASF-CB5-VR2W-105403-2013,VEMCO,VR2W,105403,47.84285,-65.2334,2013-05-03T20:39:34Z,2013-08-29T10:12:51Z,ASF,ManmadePlatform,ASF_ASF-CB5,48.77,8.0
ASF,OTN-Global,ASF-CB6-VR2W-120014-2013,OTN-GlobalASFASF-CB6-VR2W-120014-2013,VEMCO,VR2W,120014,47.84935,-65.23943,2013-05-03T20:42:10Z,2013-08-29T10:25:43Z,ASF,ManmadePlatform,ASF_ASF-CB6,57.91,8.0
ASF,OTN-Global,ASF-CB8-VR2W-120033-2013,OTN-GlobalASFASF-CB8-VR2W-120033-2013,VEMCO,VR2W,120033,47.86211,-65.25107,2013-05-03T20:54:30Z,2013-08-29T10:51:26Z,ASF,ManmadePlatform,ASF_ASF-CB8,70.1,8.0
ASF,OTN-Global,ASF-CB9-VR2W-120032-2013,OTN-GlobalASFASF-CB9-VR2W-120032-2013,VEMCO,VR2W,120032,47.86849,-65.25696,2013-05-03T20:58:25Z,2013-08-29T11:04:17Z,ASF,ManmadePlatform,ASF_ASF-CB9,65.53,8.0
ASF,OTN-Global,ASF-French Fort cove-VR2W-120009-2013,OTN-GlobalASFASF-French Fort cove-VR2W-120009-2013,VEMCO,VR2W,120009,47.0149,-65.54333,2013-04-23T16:56:43Z,2013-08-08T12:00:01Z,ASF,ManmadePlatform,ASF_ASF-French Fort cove,7.5,5.0
ASF,OTN-Global,ASF-Chatam-VR2W-105400-2013,OTN-GlobalASFASF-Chatam-VR2W-105400-2013,VEMCO,VR2W,105400,47.02102,-65.49572,2013-04-23T16:47:30Z,2013-08-08T11:45:01Z,ASF,ManmadePlatform,ASF_ASF-Chatam,6.3,6.0
ASF,OTN-Global,ASF-Hacket's Beach-VR2W-113167-2013,OTN-GlobalASFASF-Hacket's Beach-VR2W-113167-2013,VEMCO,VR2W,113167,46.95757,-65.67292,2013-04-23T17:26:20Z,2013-08-08T13:45:00Z,ASF,ManmadePlatform,ASF_ASF-Hacket's Beach,7.0,2.5
ASF,OTN-Global,ASF-CB10-VR2W-109395-2013,OTN-GlobalASFASF-CB10-VR2W-109395-2013,VEMCO,VR2W,109395,47.87499,-65.26294,2013-05-03T21:03:40Z,2013-08-29T11:17:09Z,ASF,ManmadePlatform,ASF_ASF-CB10,76.2,8.0
ASF,OTN-Global,ASF-CB11-VR2W-120035-2013,OTN-GlobalASFASF-CB11-VR2W-120035-2013,VEMCO,VR2W,120035,47.88125,-65.26898,2013-05-03T21:08:40Z,2013-08-29T11:30:00Z,ASF,ManmadePlatform,ASF_ASF-CB11,73.15,8.0
ASF,OTN-Global,ASF-CB12-VR2W-120012-2013,OTN-GlobalASFASF-CB12-VR2W-120012-2013,VEMCO,VR2W,120012,47.88778,-65.27483,2013-05-03T21:15:15Z,2013-08-29T11:42:51Z,ASF,ManmadePlatform,ASF_ASF-CB12,71.63,8.0
ASF,OTN-Global,ASF-CB15-VR2W-120015-2013,OTN-GlobalASFASF-CB15-VR2W-120015-2013,VEMCO,VR2W,120015,47.90709,-65.29259,2013-05-03T21:26:25Z,2013-08-29T12:21:26Z,ASF,ManmadePlatform,ASF_ASF-CB15,73.15,8.0
ASF,OTN-Global,ASF-CB16-VR2W-119975-2013,OTN-GlobalASFASF-CB16-VR2W-119975-2013,VEMCO,VR2W,119975,47.91337,-65.2984,2013-05-03T21:30:00Z,2013-08-29T12:34:17Z,ASF,ManmadePlatform,ASF_ASF-CB16,73.15,8.0
ASF,OTN-Global,ASF-CB17-VR2W-120029-2013,OTN-GlobalASFASF-CB17-VR2W-120029-2013,VEMCO,VR2W,120029,47.91993,-65.30399,2013-05-03T21:33:50Z,2013-08-29T12:47:09Z,ASF,ManmadePlatform,ASF_ASF-CB17,73.15,8.0
ASF,OTN-Global,ASF-CB19-VR2W-120024-2013,OTN-GlobalASFASF-CB19-VR2W-120024-2013,VEMCO,VR2W,120024,47.93274,-65.316,2013-05-03T21:40:25Z,2013-08-29T13:12:51Z,ASF,ManmadePlatform,ASF_ASF-CB19,68.58,8.0
ASF,OTN-Global,ASF-CB20-VR2W-120025-2013,OTN-GlobalASFASF-CB20-VR2W-120025-2013,VEMCO,VR2W,120025,47.93926,-65.32194,2013-05-03T21:43:35Z,2013-08-29T13:25:43Z,ASF,ManmadePlatform,ASF_ASF-CB20,65.53,8.0
ASF,OTN-Global,ASF-CB21-VR2W-120017-2013,OTN-GlobalASFASF-CB21-VR2W-120017-2013,VEMCO,VR2W,120017,47.94567,-65.32784,2013-05-03T21:46:37Z,2013-08-29T13:38:34Z,ASF,ManmadePlatform,ASF_ASF-CB21,60.96,8.0
ASF,OTN-Global,ASF-CB22-VR2W-120031-2013,OTN-GlobalASFASF-CB22-VR2W-120031-2013,VEMCO,VR2W,120031,47.95208,-65.33383,2013-05-03T21:49:40Z,2013-08-29T13:51:26Z,ASF,ManmadePlatform,ASF_ASF-CB22,57.91,8.0
ASF,OTN-Global,ASF-CB23-VR2W-103140-2013,OTN-GlobalASFASF-CB23-VR2W-103140-2013,VEMCO,VR2W,103140,47.95859,-65.33974,2013-05-03T21:53:55Z,2013-08-29T14:04:17Z,ASF,ManmadePlatform,ASF_ASF-CB23,51.82,8.0
ASF,OTN-Global,ASF-CB24-VR2W-120026-2013,OTN-GlobalASFASF-CB24-VR2W-120026-2013,VEMCO,VR2W,120026,47.96488,-65.34563,2013-05-03T21:56:50Z,2013-08-29T14:17:09Z,ASF,ManmadePlatform,ASF_ASF-CB24,45.72,8.0
ASF,OTN-Global,ASF-CB25-VR2W-109524-2013,OTN-GlobalASFASF-CB25-VR2W-109524-2013,VEMCO,VR2W,109524,47.97136,-65.35157,2013-05-03T22:00:17Z,2013-08-29T14:30:00Z,ASF,ManmadePlatform,ASF_ASF-CB25,45.72,8.0
ASF,OTN-Global,ASF-CB25-Minilogger-5614J-2013,OTN-GlobalASFASF-CB25-Minilogger-5614J-2013,VEMCO,MiniLogger,Minilogger-5614J,47.97136,-65.35157,2013-05-03T22:00:17Z,2013-08-29T14:30:00Z,ASF,ManmadePlatform,ASF_ASF-CB25,45.72,4.0
ASF,OTN-Global,ASF-CB26-VR2W-113153-2013,OTN-GlobalASFASF-CB26-VR2W-113153-2013,VEMCO,VR2W,113153,47.97775,-65.35748,2013-05-03T22:04:20Z,2013-10-10T17:45:00Z,ASF,ManmadePlatform,ASF_ASF-CB26,39.62,8.0
ASF,OTN-Global,ASF-CB27-VR2W-120030-2013,OTN-GlobalASFASF-CB27-VR2W-120030-2013,VEMCO,VR2W,120030,47.98415,-65.36345,2013-05-03T22:08:36Z,2013-10-10T17:30:00Z,ASF,ManmadePlatform,ASF_ASF-CB27,30.48,8.0
ASF,OTN-Global,ASF-CB28-VR2W-120028-2013,OTN-GlobalASFASF-CB28-VR2W-120028-2013,VEMCO,VR2W,120028,47.99062,-65.36899,2013-05-03T22:12:23Z,2013-10-10T19:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB28,18.29,8.0
ASF,OTN-Global,ASF-Rest 1-VR2W-119977-2013,OTN-GlobalASFASF-Rest 1-VR2W-119977-2013,VEMCO,VR2W,119977,48.00285,-66.69775,2013-04-29T21:57:50Z,2013-09-10T20:19:00Z,ASF,ManmadePlatform,ASF_ASF-Rest 1,2.1,1.0
ASF,OTN-Global,ASF-Rest 2-VR2W-111250-2013,OTN-GlobalASFASF-Rest 2-VR2W-111250-2013,VEMCO,VR2W,111250,48.00502,-66.69812,2013-04-29T21:54:20Z,2013-09-10T19:44:00Z,ASF,ManmadePlatform,ASF_ASF-Rest 2,2.1,1.0
ASF,OTN-Global,ASF-Rest 2-Minilogger-5800J-2013,OTN-GlobalASFASF-Rest 2-Minilogger-5800J-2013,VEMCO,MiniLogger,Minilogger-5800J,48.00502,-66.69812,2013-04-29T21:54:20Z,2013-09-10T19:44:00Z,ASF,ManmadePlatform,ASF_ASF-Rest 2,2.1,0.5
ASF,OTN-Global,ASF-Rest 3-VR2W-113161-2013,OTN-GlobalASFASF-Rest 3-VR2W-113161-2013,VEMCO,VR2W,113161,48.00667,-66.69842,2013-04-29T21:50:00Z,2013-09-10T19:52:00Z,ASF,ManmadePlatform,ASF_ASF-Rest 3,2.7,1.0
ASF,OTN-Global,ASF-Rest Bridge 1-VR2W-120020-2013,OTN-GlobalASFASF-Rest Bridge 1-VR2W-120020-2013,VEMCO,VR2W,120020,48.01045,-66.67553,2013-04-29T21:38:00Z,2013-09-10T20:12:00Z,ASF,ManmadePlatform,ASF_ASF-Rest Bridge 1,6.1,2.0
ASF,OTN-Global,ASF-Rest Bridge 2-VR2W-120021-2013,OTN-GlobalASFASF-Rest Bridge 2-VR2W-120021-2013,VEMCO,VR2W,120021,48.01168,-66.67657,2013-04-29T21:40:00Z,2013-09-10T20:24:00Z,ASF,ManmadePlatform,ASF_ASF-Rest Bridge 2,5.5,2.0
ASF,OTN-Global,ASF-Rest Bridge 3-VR2W-120022-2013,OTN-GlobalASFASF-Rest Bridge 3-VR2W-120022-2013,VEMCO,VR2W,120022,48.01318,-66.67787,2013-04-29T21:43:00Z,2013-09-10T21:35:00Z,ASF,ManmadePlatform,ASF_ASF-Rest Bridge 3,3.7,1.5
ASF,OTN-Global,ASF-Dal 1-VR2W-120011-2013,OTN-GlobalASFASF-Dal 1-VR2W-120011-2013,VEMCO,VR2W,120011,48.06417,-66.34625,2013-04-24T15:30:00Z,2013-09-10T23:24:00Z,ASF,ManmadePlatform,ASF_ASF-Dal 1,10.0,6.0
ASF,OTN-Global,ASF-Dal 2-VR2W-120001-2013,OTN-GlobalASFASF-Dal 2-VR2W-120001-2013,VEMCO,VR2W,120001,48.06949,-66.33878,2013-04-24T15:52:00Z,2013-09-10T23:34:00Z,ASF,ManmadePlatform,ASF_ASF-Dal 2,20.0,15.0
ASF,OTN-Global,ASF-Dal 3-VR2W-120016-2013,OTN-GlobalASFASF-Dal 3-VR2W-120016-2013,VEMCO,VR2W,120016,48.07437,-66.33145,2013-04-24T15:42:00Z,2013-09-10T23:45:00Z,ASF,ManmadePlatform,ASF_ASF-Dal 3,9.0,5.0
ASF,OTN-Global,ASF-Cascapedia 1-VR2W-113162-2013,OTN-GlobalASFASF-Cascapedia 1-VR2W-113162-2013,VEMCO,VR2W,113162,48.20829,-65.90458,2013-05-22T00:30:00Z,2013-06-04T15:00:00Z,ASF,ManmadePlatform,ASF_ASF-Cascapedia 1,4.0,2.5
ASF,OTN-Global,ASF-Cascapedia 2-Minilogger-88454-2013,OTN-GlobalASFASF-Cascapedia 2-Minilogger-88454-2013,VEMCO,MiniLogger,Minilogger-88454,48.1896,-65.90367,2013-05-22T02:10:00Z,2013-06-04T15:00:00Z,ASF,ManmadePlatform,ASF_ASF-Cascapedia 2,3.0,2.0
ASF,OTN-Global,ASF-Barnaby Isand-VR2W-113157-2013,OTN-GlobalASFASF-Barnaby Isand-VR2W-113157-2013,VEMCO,VR2W,113157,46.91093,-65.62212,2013-04-23T18:31:37Z,2013-08-08T12:45:01Z,ASF,ManmadePlatform,ASF_ASF-Barnaby Isand,4.0,2.5
ASF,OTN-Global,ASF-Cassilis 2-VR2W-109398-2013,OTN-GlobalASFASF-Cassilis 2-VR2W-109398-2013,VEMCO,VR2W,109398,46.93493,-65.78328,2013-04-23T17:51:50Z,2013-10-17T14:30:00Z,ASF,ManmadePlatform,ASF_ASF-Cassilis 2,2.0,2.0
ASF,OTN-Global,ASF-Middle Is.-VR2W-105399-2013,OTN-GlobalASFASF-Middle Is.-VR2W-105399-2013,VEMCO,VR2W,105399,47.05507,-65.45698,2013-04-23T16:31:20Z,2013-10-23T17:45:00Z,ASF,ManmadePlatform,ASF_ASF-Middle Is.,10.0,6.0
ASF,OTN-Global,ASF-Dal 3-VR2W-113157-2013,OTN-GlobalASFASF-Dal 3-VR2W-113157-2013,VEMCO,VR2W,113157,48.07437,-66.33145,2013-09-10T23:46:00Z,2013-10-10T15:00:00Z,ASF,ManmadePlatform,ASF_ASF-Dal 3,9.0,5.0
ASF,OTN-Global,ASF-Barnaby Isl.-VR2W-108599-2017-04-25T19,OTN-GlobalASFASF-Barnaby Isl.-VR2W-108599-2017-04-25T19,VEMCO,VR2W,108599,46.91068488,-65.62183741,2017-04-25T22:26:00Z,2017-07-07T00:13:00Z,ASF,ManmadePlatform,ASF_Barnaby Isl.,4.0,3.0
ASF,OTN-Global,ASF-Casc 1-VR2W-113157-2017-05-29T14,OTN-GlobalASFASF-Casc 1-VR2W-113157-2017-05-29T14,VEMCO,VR2W,113157,48.2084,-65.90534,2017-05-29T17:30:00Z,2017-06-20T18:01:00Z,ASF,ManmadePlatform,ASF_Casc 1,4.0,1.5
ASF,OTN-Global,ASF-Casc 2-VR2W-113158-2017-05-29T14,OTN-GlobalASFASF-Casc 2-VR2W-113158-2017-05-29T14,VEMCO,VR2W,113158,48.1903,-65.90461,2017-05-29T17:30:00Z,2017-06-20T17:55:00Z,ASF,ManmadePlatform,ASF_Casc 2,3.0,1.0
ASF,OTN-Global,ASF-Cassilis 105-VR2W-180-301749-2017-05-16T15,OTN-GlobalASFASF-Cassilis 105-VR2W-180-301749-2017-05-16T15,VEMCO,VR2W-180,301749,46.93656667,-65.7845,2017-05-16T18:35:00Z,2017-07-06T23:04:00Z,ASF,ManmadePlatform,ASF_Cassilis 105,4.0,3.0
ASF,OTN-Global,ASF-Cassilis 215-VR2W-180-300742-2017-05-11T22,OTN-GlobalASFASF-Cassilis 215-VR2W-180-300742-2017-05-11T22,VEMCO,VR2W-180,300742,46.93579,-65.78362,2017-05-12T01:10:00Z,2017-07-06T23:01:00Z,ASF,ManmadePlatform,ASF_Cassilis 215,3.0,3.0
ASF,OTN-Global,ASF-Cassilis-VR2TX-481146-2017-04-25T19,OTN-GlobalASFASF-Cassilis-VR2TX-481146-2017-04-25T19,VEMCO,VR2TX,481146,46.9350751,-65.78344695,2017-04-25T22:40:00Z,2017-05-16T22:30:00Z,ASF,ManmadePlatform,ASF_Cassilis,3.5,4.0
ASF,OTN-Global,ASF-Cassilis-VR2TX-481147-2017-05-16T15,OTN-GlobalASFASF-Cassilis-VR2TX-481147-2017-05-16T15,VEMCO,VR2TX,481147,46.9350751,-65.78344695,2017-05-16T18:30:00Z,2017-08-11T20:20:00Z,ASF,ManmadePlatform,ASF_Cassilis,3.5,4.0
ASF,OTN-Global,ASF-Cassilis-VR2W-180-300741-2017-05-16T15,OTN-GlobalASFASF-Cassilis-VR2W-180-300741-2017-05-16T15,VEMCO,VR2W-180,300741,46.9350751,-65.78344695,2017-05-16T18:30:00Z,2017-07-06T22:51:00Z,ASF,ManmadePlatform,ASF_Cassilis,4.0,3.0
ASF,OTN-Global,ASF-CB10-VR2W-113171-2017-05-22T17,OTN-GlobalASFASF-CB10-VR2W-113171-2017-05-22T17,VEMCO,VR2W,113171,47.8749883,-65.2629433,2017-05-22T20:37:00Z,2017-07-18T00:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB10,76.2,6.0
ASF,OTN-Global,ASF-CB11-VR2W-119975-2017-05-22T17,OTN-GlobalASFASF-CB11-VR2W-119975-2017-05-22T17,VEMCO,VR2W,119975,47.881245,-65.26898,2017-05-22T20:40:00Z,2017-09-12T14:00:00Z,ASF,ManmadePlatform,ASF_ASF-CB11,73.152,6.0
ASF,OTN-Global,ASF-CB12-VR2W-119976-2017-05-22T17,OTN-GlobalASFASF-CB12-VR2W-119976-2017-05-22T17,VEMCO,VR2W,119976,47.887775,-65.2748283,2017-05-22T20:43:00Z,2017-09-12T14:08:00Z,ASF,ManmadePlatform,ASF_ASF-CB12,71.628,6.0
ASF,OTN-Global,ASF-CB13-VR2W-119977-2017-05-22T17,OTN-GlobalASFASF-CB13-VR2W-119977-2017-05-22T17,VEMCO,VR2W,119977,47.89413,-65.28072,2017-05-22T20:46:00Z,2017-09-12T14:15:00Z,ASF,ManmadePlatform,ASF_ASF-CB13,73.152,6.0
ASF,OTN-Global,ASF-CB14-VR2AR-546502-2017-05-22T17,OTN-GlobalASFASF-CB14-VR2AR-546502-2017-05-22T17,VEMCO,VR2AR,546502,47.9006767,-65.286695,2017-05-22T20:48:00Z,2017-09-12T14:25:00Z,ASF,ManmadePlatform,ASF_ASF-CB14,73.152,70.152
ASF,OTN-Global,ASF-CB15-VR2AR-546503-2017-05-22T17,OTN-GlobalASFASF-CB15-VR2AR-546503-2017-05-22T17,VEMCO,VR2AR,546503,47.9070883,-65.29259,2017-05-22T20:50:00Z,2017-09-12T14:32:00Z,ASF,ManmadePlatform,ASF_ASF-CB15,73.152,70.152
ASF,OTN-Global,ASF-CB16-VR2AR-546504-2017-05-22T17,OTN-GlobalASFASF-CB16-VR2AR-546504-2017-05-22T17,VEMCO,VR2AR,546504,47.9133733,-65.2984,2017-05-22T20:52:00Z,2017-09-12T14:38:00Z,ASF,ManmadePlatform,ASF_ASF-CB16,73.152,70.152
ASF,OTN-Global,ASF-CB17-VR2AR-546505-2017-05-22T17,OTN-GlobalASFASF-CB17-VR2AR-546505-2017-05-22T17,VEMCO,VR2AR,546505,47.9199267,-65.3039883,2017-05-22T20:55:00Z,2017-09-12T14:46:00Z,ASF,ManmadePlatform,ASF_ASF-CB17,73.152,70.152
ASF,OTN-Global,ASF-CB18-VR2AR-545728-2017-05-22T17,OTN-GlobalASFASF-CB18-VR2AR-545728-2017-05-22T17,VEMCO,VR2AR,545728,47.926345,-65.3101067,2017-05-22T20:57:00Z,2017-09-12T14:53:00Z,ASF,ManmadePlatform,ASF_ASF-CB18,73.152,70.152
ASF,OTN-Global,ASF-CB19-VR2AR-545729-2017-05-22T17,OTN-GlobalASFASF-CB19-VR2AR-545729-2017-05-22T17,VEMCO,VR2AR,545729,47.932735,-65.3159983,2017-05-22T20:59:00Z,2017-09-12T15:01:00Z,ASF,ManmadePlatform,ASF_ASF-CB19,68.58,65.58
ASF,OTN-Global,ASF-CB1-VR2W-120000-2017-05-22T17,OTN-GlobalASFASF-CB1-VR2W-120000-2017-05-22T17,VEMCO,VR2W,120000,47.817185,-65.2099033,2017-05-22T20:08:00Z,2017-09-12T12:55:00Z,ASF,ManmadePlatform,ASF_ASF-CB1,7.9248,3.0
ASF,OTN-Global,ASF-CB20-VR2AR-545730-2017-05-22T18,OTN-GlobalASFASF-CB20-VR2AR-545730-2017-05-22T18,VEMCO,VR2AR,545730,47.9392583,-65.3219417,2017-05-22T21:01:00Z,2017-09-12T15:11:00Z,ASF,ManmadePlatform,ASF_ASF-CB20,65.532,62.532
ASF,OTN-Global,ASF-CB21-VR2AR-546506-2017-05-22T18,OTN-GlobalASFASF-CB21-VR2AR-546506-2017-05-22T18,VEMCO,VR2AR,546506,47.9456733,-65.327835,2017-05-22T21:03:00Z,2017-09-12T15:11:00Z,ASF,ManmadePlatform,ASF_ASF-CB21,60.96,57.96
ASF,OTN-Global,ASF-CB22-VR2AR-546507-2017-05-22T18,OTN-GlobalASFASF-CB22-VR2AR-546507-2017-05-22T18,VEMCO,VR2AR,546507,47.9520783,-65.333825,2017-05-22T21:05:00Z,2017-09-12T15:17:00Z,ASF,ManmadePlatform,ASF_ASF-CB22,57.912,54.912
ASF,OTN-Global,ASF-CB23-VR2AR-546508-2017-05-22T18,OTN-GlobalASFASF-CB23-VR2AR-546508-2017-05-22T18,VEMCO,VR2AR,546508,47.9585867,-65.3397367,2017-05-22T21:07:00Z,2017-09-12T16:19:00Z,ASF,ManmadePlatform,ASF_ASF-CB23,51.816,48.816
ASF,OTN-Global,ASF-CB24-VR2W-120008-2017-05-22T18,OTN-GlobalASFASF-CB24-VR2W-120008-2017-05-22T18,VEMCO,VR2W,120008,47.9648783,-65.3456267,2017-05-22T21:09:00Z,2017-09-12T15:38:00Z,ASF,ManmadePlatform,ASF_ASF-CB24,45.72,6.0
ASF,OTN-Global,ASF-CB25-VR2W-120009-2017-05-22T18,OTN-GlobalASFASF-CB25-VR2W-120009-2017-05-22T18,VEMCO,VR2W,120009,47.9713567,-65.351565,2017-05-22T21:12:00Z,2017-09-12T15:45:00Z,ASF,ManmadePlatform,ASF_ASF-CB25,45.72,6.0
ASF,OTN-Global,ASF-CB26-VR2W-120011-2017-05-22T18,OTN-GlobalASFASF-CB26-VR2W-120011-2017-05-22T18,VEMCO,VR2W,120011,47.97775,-65.3574817,2017-05-22T21:15:00Z,2017-09-12T15:52:00Z,ASF,ManmadePlatform,ASF_ASF-CB26,39.624,6.0
ASF,OTN-Global,ASF-CB27-VR2W-120012-2017-05-22T18,OTN-GlobalASFASF-CB27-VR2W-120012-2017-05-22T18,VEMCO,VR2W,120012,47.98415,-65.363446,2017-05-22T21:18:00Z,2017-09-12T15:58:00Z,ASF,ManmadePlatform,ASF_ASF-CB27,30.48,6.0
ASF,OTN-Global,ASF-CB28-VR2W-120003-2017-05-22T18,OTN-GlobalASFASF-CB28-VR2W-120003-2017-05-22T18,VEMCO,VR2W,120003,47.9906183,-65.3689867,2017-05-22T21:20:00Z,2017-09-12T16:05:00Z,ASF,ManmadePlatform,ASF_ASF-CB28,18.288,6.0
ASF,OTN-Global,ASF-CB29-VR2W-120004-2017-05-22T18,OTN-GlobalASFASF-CB29-VR2W-120004-2017-05-22T18,VEMCO,VR2W,120004,48.0003,-65.37543,2017-05-22T21:22:00Z,2017-09-12T16:09:00Z,ASF,ManmadePlatform,ASF_ASF-CB29,5.0,3.0
ASF,OTN-Global,ASF-CB2-VR2W-113162-2017-05-22T17,OTN-GlobalASFASF-CB2-VR2W-113162-2017-05-22T17,VEMCO,VR2W,113162,47.8236083,-65.2159533,2017-05-22T20:13:00Z,2017-09-12T12:58:00Z,ASF,ManmadePlatform,ASF_ASF-CB2,30.48,6.0
ASF,OTN-Global,ASF-CB3-VR2W-113163-2017-05-22T17,OTN-GlobalASFASF-CB3-VR2W-113163-2017-05-22T17,VEMCO,VR2W,113163,47.8299233,-65.2216583,2017-05-22T20:15:00Z,2017-09-12T13:05:00Z,ASF,ManmadePlatform,ASF_ASF-CB3,36.576,6.0
